date,precip_cumulative,swe,tmean
1-Oct-11,-9999,0,48
2-Oct-11,0.13,0,48
3-Oct-11,0.13,0,45
4-Oct-11,0.13,0,37
5-Oct-11,1.46,0,28
6-Oct-11,1.59,0,25
7-Oct-11,1.73,0,30
8-Oct-11,1.86,0,36
9-Oct-11,1.86,0,37
10-Oct-11,1.86,0,36
11-Oct-11,2.13,0,40
12-Oct-11,2.13,0,43
13-Oct-11,2.26,0,44
14-Oct-11,2.26,0,44
15-Oct-11,2.26,0,42
16-Oct-11,2.26,0,41
17-Oct-11,2.26,0,43
18-Oct-11,2.26,0,43
19-Oct-11,2.26,0,39
20-Oct-11,2.26,0,39
21-Oct-11,2.26,0,40
22-Oct-11,2.26,0,42
23-Oct-11,2.26,0,40
24-Oct-11,2.26,0,36
25-Oct-11,2.26,0,34
26-Oct-11,2.26,0,35
27-Oct-11,2.26,0,36
28-Oct-11,2.26,0,36
29-Oct-11,2.26,0.62,39
30-Oct-11,2.26,0.74,37
31-Oct-11,2.26,0.74,36
1-Nov-11,2.26,0.74,33
2-Nov-11,2.26,0.74,35
3-Nov-11,2.26,0.74,29
4-Nov-11,2.53,1.22,17
5-Nov-11,2.66,1.22,14
6-Nov-11,2.93,1.7,19
7-Nov-11,2.93,1.7,13
8-Nov-11,2.93,1.7,18
9-Nov-11,2.93,1.7,25
10-Nov-11,3.06,1.82,27
11-Nov-11,3.19,1.82,30
12-Nov-11,3.19,1.94,30
13-Nov-11,3.19,2.06,31
14-Nov-11,3.19,2.06,31
15-Nov-11,3.19,2.06,28
16-Nov-11,3.19,2.06,29
17-Nov-11,3.19,2.18,29
18-Nov-11,3.19,2.3,28
19-Nov-11,3.19,2.42,22
20-Nov-11,3.33,2.42,20
21-Nov-11,3.33,2.42,19
22-Nov-11,3.33,2.42,25
23-Nov-11,3.33,2.54,37
24-Nov-11,3.33,2.66,28
25-Nov-11,3.33,2.54,28
26-Nov-11,3.33,2.54,33
27-Nov-11,3.33,2.54,32
28-Nov-11,3.33,2.54,29
29-Nov-11,3.33,2.54,31
30-Nov-11,3.33,2.66,23
1-Dec-11,3.46,2.54,17
2-Dec-11,3.46,2.54,26
3-Dec-11,3.46,2.42,22
4-Dec-11,3.46,2.42,27
5-Dec-11,3.46,-9999,24
6-Dec-11,3.46,2.3,24
7-Dec-11,3.46,2.42,27
8-Dec-11,3.46,2.66,26
9-Dec-11,3.46,2.42,23
10-Dec-11,3.46,2.42,20
11-Dec-11,3.46,2.3,17
12-Dec-11,3.46,2.3,14
13-Dec-11,3.46,2.06,15
14-Dec-11,3.46,2.06,16
15-Dec-11,3.46,2.18,20
16-Dec-11,3.46,2.18,30
17-Dec-11,3.46,2.42,32
18-Dec-11,3.46,2.54,25
19-Dec-11,3.46,2.54,25
20-Dec-11,3.46,2.42,31
21-Dec-11,3.46,2.66,27
22-Dec-11,3.46,2.42,19
23-Dec-11,3.46,2.06,24
24-Dec-11,3.46,2.42,25
25-Dec-11,3.46,2.54,24
26-Dec-11,3.46,2.54,24
27-Dec-11,3.46,2.54,25
28-Dec-11,3.46,2.42,32
29-Dec-11,3.46,2.66,30
30-Dec-11,3.46,2.18,26
31-Dec-11,3.46,1.82,26
1-Jan-12,3.46,1.94,30
2-Jan-12,3.46,2.18,29
3-Jan-12,3.46,1.82,30
4-Jan-12,3.46,1.22,32
5-Jan-12,3.46,1.1,31
6-Jan-12,3.46,1.1,25
7-Jan-12,3.46,1.1,26
8-Jan-12,3.46,1.22,35
9-Jan-12,3.46,1.22,32
10-Jan-12,3.46,1.1,29
11-Jan-12,3.46,0.98,27
12-Jan-12,3.46,1.22,25
13-Jan-12,3.46,1.22,25
14-Jan-12,3.46,1.46,25
15-Jan-12,3.46,1.34,21
16-Jan-12,3.46,1.58,15
17-Jan-12,3.46,1.82,16
18-Jan-12,3.46,1.34,29
19-Jan-12,3.46,1.22,25
20-Jan-12,4.53,1.22,34
21-Jan-12,5.33,2.66,17
22-Jan-12,5.99,2.9,17
23-Jan-12,7.19,3.14,-9999
24-Jan-12,7.46,-9999,33
25-Jan-12,7.99,4.22,30
26-Jan-12,7.99,3.98,27
27-Jan-12,7.99,3.86,26
28-Jan-12,7.99,3.5,25
29-Jan-12,7.99,3.26,26
30-Jan-12,7.99,3.02,26
31-Jan-12,7.99,2.66,28
1-Feb-12,7.99,2.42,22
2-Feb-12,7.99,2.06,26
3-Feb-12,7.99,1.58,22
4-Feb-12,7.99,0.86,19
5-Feb-12,7.99,0.26,18
6-Feb-12,7.99,0,24
7-Feb-12,7.99,0,29
8-Feb-12,7.99,0,30
9-Feb-12,7.99,0,29
10-Feb-12,7.99,0,28
11-Feb-12,7.99,0,24
12-Feb-12,7.99,0,25
13-Feb-12,8.39,0,19
14-Feb-12,8.39,4.06,18
15-Feb-12,8.53,3.94,18
16-Feb-12,8.66,3.82,21
17-Feb-12,8.66,3.7,24
18-Feb-12,8.66,4.18,20
19-Feb-12,8.66,4.3,17
20-Feb-12,8.66,4.3,25
21-Feb-12,8.79,4.3,32
22-Feb-12,8.79,4.3,35
23-Feb-12,8.79,5.38,33
24-Feb-12,8.79,7.06,33
25-Feb-12,8.79,8.02,27
26-Feb-12,8.79,8.5,22
27-Feb-12,9.06,8.62,18
28-Feb-12,9.06,8.74,17
29-Feb-12,9.72,8.74,21
1-Mar-12,9.72,9.1,17
2-Mar-12,9.85,8.98,23
3-Mar-12,9.85,9.1,33
4-Mar-12,9.85,9.34,33
5-Mar-12,9.85,9.58,32
6-Mar-12,9.99,9.58,19
7-Mar-12,9.99,9.46,24
8-Mar-12,10.12,9.46,34
9-Mar-12,10.12,9.46,32
10-Mar-12,10.12,9.46,30
11-Mar-12,10.12,9.34,28
12-Mar-12,10.12,9.22,28
13-Mar-12,10.12,9.1,29
14-Mar-12,10.25,9.1,32
15-Mar-12,10.25,9.1,35
16-Mar-12,10.92,8.98,32
17-Mar-12,12.65,9.58,20
18-Mar-12,12.92,10.54,14
19-Mar-12,13.18,10.54,15
20-Mar-12,13.32,10.42,29
21-Mar-12,13.32,10.66,32
22-Mar-12,13.32,10.66,38
23-Mar-12,13.45,10.54,35
24-Mar-12,13.45,10.42,37
25-Mar-12,13.58,10.42,25
26-Mar-12,13.85,10.42,24
27-Mar-12,13.85,10.18,28
28-Mar-12,14.38,10.42,30
29-Mar-12,14.38,10.54,32
30-Mar-12,14.52,10.66,41
31-Mar-12,14.65,10.66,30
1-Apr-12,14.65,10.54,22
2-Apr-12,14.78,10.42,31
3-Apr-12,14.78,10.42,36
4-Apr-12,14.78,10.18,31
5-Apr-12,14.78,9.94,16
6-Apr-12,14.78,9.34,20
7-Apr-12,14.78,9.46,29
8-Apr-12,14.92,9.22,32
9-Apr-12,14.92,8.98,38
10-Apr-12,15.05,8.74,39
11-Apr-12,15.05,8.02,26
12-Apr-12,15.18,7.54,22
13-Apr-12,15.72,7.66,21
14-Apr-12,15.98,8.02,26
15-Apr-12,15.98,8.14,32
16-Apr-12,15.98,8.86,36
17-Apr-12,16.12,8.38,37
18-Apr-12,16.12,7.54,37
19-Apr-12,16.12,7.3,43
20-Apr-12,16.12,6.82,45
21-Apr-12,16.12,6.22,46
22-Apr-12,16.12,5.86,46
23-Apr-12,16.12,5.86,44
24-Apr-12,16.12,5.86,42
25-Apr-12,16.12,5.86,39
26-Apr-12,16.52,5.86,32
27-Apr-12,16.52,5.74,36
28-Apr-12,16.65,5.74,41
29-Apr-12,16.65,5.86,42
30-Apr-12,16.65,5.74,42
1-May-12,16.65,5.74,42
2-May-12,16.65,5.74,40
3-May-12,16.65,5.74,39
4-May-12,16.65,5.74,35
5-May-12,16.65,5.74,37
6-May-12,16.65,5.74,39
7-May-12,16.65,5.74,40
8-May-12,16.65,5.74,43
9-May-12,16.65,5.74,46
10-May-12,16.65,5.74,43
11-May-12,16.65,5.74,44
12-May-12,16.78,5.74,48
13-May-12,16.78,5.74,50
14-May-12,16.78,5.86,46
15-May-12,16.78,5.86,45
16-May-12,16.91,5.86,49
17-May-12,16.91,5.86,43
18-May-12,16.91,5.86,41
19-May-12,16.91,5.86,46
20-May-12,17.04,5.86,50
21-May-12,17.04,5.74,48
22-May-12,17.04,5.62,47
23-May-12,17.04,5.62,42
24-May-12,17.04,5.62,40
25-May-12,17.04,5.62,26
26-May-12,17.31,5.74,28
27-May-12,17.44,5.98,35
28-May-12,17.57,5.86,41
29-May-12,17.57,5.86,45
30-May-12,17.71,5.86,50
31-May-12,17.71,5.86,55
1-Jun-12,17.71,5.86,55
2-Jun-12,17.71,5.86,52
3-Jun-12,17.71,5.86,53
4-Jun-12,18.11,5.86,39
5-Jun-12,18.11,6.34,31
6-Jun-12,18.24,6.1,43
7-Jun-12,18.24,6.1,47
8-Jun-12,18.24,6.1,46
9-Jun-12,18.24,5.98,45
10-Jun-12,18.37,-9999,49
11-Jun-12,18.37,5.98,50
12-Jun-12,18.37,5.98,51
13-Jun-12,18.37,5.74,52
14-Jun-12,18.37,5.74,54
15-Jun-12,18.37,5.62,52
16-Jun-12,18.37,5.62,56
17-Jun-12,18.37,5.62,57
18-Jun-12,18.37,5.74,51
19-Jun-12,18.37,5.62,50
20-Jun-12,18.37,5.62,56
21-Jun-12,18.37,5.74,53
22-Jun-12,18.37,5.74,46
23-Jun-12,18.37,5.62,47
24-Jun-12,18.5,5.62,52
25-Jun-12,18.5,5.74,50
26-Jun-12,18.5,5.62,46
27-Jun-12,18.5,5.62,49
28-Jun-12,18.5,5.62,50
29-Jun-12,18.5,5.62,50
30-Jun-12,18.5,5.62,52
1-Jul-12,18.5,5.62,52
2-Jul-12,18.5,5.62,55
3-Jul-12,18.5,5.62,55
4-Jul-12,18.5,5.62,54
5-Jul-12,18.5,5.62,51
6-Jul-12,18.5,5.62,53
7-Jul-12,18.5,5.62,57
8-Jul-12,18.5,5.62,57
9-Jul-12,18.5,5.62,58
10-Jul-12,18.5,5.62,61
11-Jul-12,18.5,5.62,61
12-Jul-12,18.5,5.74,61
13-Jul-12,18.5,5.5,59
14-Jul-12,18.5,5.74,54
15-Jul-12,18.5,5.74,54
16-Jul-12,18.5,5.86,50
17-Jul-12,18.5,5.86,48
18-Jul-12,18.5,5.86,50
19-Jul-12,18.5,5.86,49
20-Jul-12,18.63,5.86,53
21-Jul-12,18.63,5.62,57
22-Jul-12,18.63,5.62,58
23-Jul-12,18.63,5.74,57
24-Jul-12,18.63,5.62,54
25-Jul-12,18.63,5.74,54
26-Jul-12,18.63,5.74,54
27-Jul-12,18.63,5.74,54
28-Jul-12,18.63,5.62,53
29-Jul-12,18.63,5.62,56
30-Jul-12,18.63,5.62,56
31-Jul-12,18.63,5.62,57
1-Aug-12,18.63,5.62,57
2-Aug-12,18.63,5.62,58
3-Aug-12,18.63,5.62,58
4-Aug-12,18.77,5.74,56
5-Aug-12,18.77,5.86,55
6-Aug-12,18.77,5.74,56
7-Aug-12,18.77,5.74,58
8-Aug-12,18.9,5.74,61
9-Aug-12,18.9,5.74,62
10-Aug-12,18.9,5.74,61
11-Aug-12,18.9,5.62,59
12-Aug-12,18.9,5.62,56
13-Aug-12,18.9,5.74,56
14-Aug-12,18.9,5.62,54
15-Aug-12,18.9,5.74,56
16-Aug-12,19.03,5.62,55
17-Aug-12,19.03,5.62,55
18-Aug-12,19.03,5.62,57
19-Aug-12,19.03,5.62,57
20-Aug-12,19.03,5.62,57
21-Aug-12,19.03,5.86,53
22-Aug-12,19.3,5.86,53
23-Aug-12,19.43,5.86,54
24-Aug-12,19.43,5.86,55
25-Aug-12,19.43,5.86,55
26-Aug-12,19.43,5.86,51
27-Aug-12,19.43,5.86,48
28-Aug-12,19.43,5.86,50
29-Aug-12,19.43,5.86,53
30-Aug-12,19.43,5.86,55
31-Aug-12,19.43,5.86,52
1-Sep-12,19.43,5.86,46
2-Sep-12,19.56,5.86,50
3-Sep-12,19.56,5.74,50
4-Sep-12,19.56,5.74,52
5-Sep-12,19.56,5.74,55
6-Sep-12,19.56,5.74,51
7-Sep-12,19.56,5.74,53
8-Sep-12,19.56,5.62,56
9-Sep-12,19.56,5.62,55
10-Sep-12,19.56,5.62,53
11-Sep-12,19.56,5.62,49
12-Sep-12,19.56,5.5,51
13-Sep-12,19.56,5.62,52
14-Sep-12,19.56,5.62,52
15-Sep-12,19.56,5.62,50
16-Sep-12,19.56,5.62,49
17-Sep-12,19.56,5.62,49
18-Sep-12,19.56,5.62,49
19-Sep-12,19.56,5.74,52
20-Sep-12,19.56,5.74,51
21-Sep-12,19.56,5.74,51
22-Sep-12,19.56,5.74,51
23-Sep-12,19.56,5.74,49
24-Sep-12,19.56,5.74,50
25-Sep-12,19.56,5.74,45
26-Sep-12,19.56,5.86,48
27-Sep-12,19.56,5.86,47
28-Sep-12,19.56,5.86,45
29-Sep-12,19.56,5.74,47
30-Sep-12,19.56,5.86,49
1-Oct-12,0.13,5.86,51
2-Oct-12,0.13,5.86,50
3-Oct-12,0.13,5.86,48
4-Oct-12,0.13,5.86,45
5-Oct-12,0.13,5.86,42
6-Oct-12,0.13,5.74,41
7-Oct-12,0.13,5.74,42
8-Oct-12,0.13,5.74,39
9-Oct-12,0.13,5.74,36
10-Oct-12,0.13,5.74,34
11-Oct-12,0.13,5.62,33
12-Oct-12,0.13,5.86,35
13-Oct-12,0.27,5.86,40
14-Oct-12,0.27,5.86,42
15-Oct-12,0.27,5.86,43
16-Oct-12,0.27,5.74,44
17-Oct-12,0.27,5.74,47
18-Oct-12,0.27,5.74,44
19-Oct-12,0.27,5.74,43
20-Oct-12,0.27,5.74,39
21-Oct-12,0.27,5.74,36
22-Oct-12,1.21,5.74,29
23-Oct-12,1.21,0.76,26
24-Oct-12,1.21,0.76,23
25-Oct-12,1.34,0.76,30
26-Oct-12,1.34,0.76,35
27-Oct-12,1.34,0.52,37
28-Oct-12,1.34,0.4,37
29-Oct-12,1.34,0.4,37
30-Oct-12,1.34,0.28,37
31-Oct-12,1.34,0.28,35
1-Nov-12,1.34,0.16,34
2-Nov-12,1.34,0.16,33
3-Nov-12,1.34,0.16,35
4-Nov-12,1.47,0.16,40
5-Nov-12,1.47,0.16,42
6-Nov-12,1.47,0.16,39
7-Nov-12,1.47,0.04,35
8-Nov-12,1.47,0.04,31
9-Nov-12,1.61,0.16,13
10-Nov-12,1.61,0.16,10
11-Nov-12,1.61,0.16,17
12-Nov-12,1.74,0.4,25
13-Nov-12,1.74,0.4,26
14-Nov-12,1.74,0.28,28
15-Nov-12,1.74,0.4,32
16-Nov-12,2.14,0.4,31
17-Nov-12,3.21,0.64,31
18-Nov-12,3.34,1.24,29
19-Nov-12,3.34,1.36,28
20-Nov-12,3.34,1.48,28
21-Nov-12,3.47,1.48,30
22-Nov-12,3.47,1.48,31
23-Nov-12,3.47,1.6,31
24-Nov-12,3.47,1.6,30
25-Nov-12,3.47,1.72,28
26-Nov-12,3.47,1.84,28
27-Nov-12,3.47,1.96,28
28-Nov-12,3.74,2.08,31
29-Nov-12,4.27,2.2,32
30-Nov-12,6.14,2.68,29
1-Dec-12,6.94,3.64,32
2-Dec-12,8.54,4,33
3-Dec-12,8.67,4.96,29
4-Dec-12,8.67,5.08,33
5-Dec-12,9.34,5.2,33
6-Dec-12,9.34,5.92,30
7-Dec-12,9.34,5.92,23
8-Dec-12,9.34,5.92,23
9-Dec-12,9.34,5.68,27
10-Dec-12,9.34,5.68,27
11-Dec-12,9.34,5.56,27
12-Dec-12,9.74,5.68,23
13-Dec-12,9.74,6.04,11
14-Dec-12,9.74,6.04,8
15-Dec-12,9.74,6.16,14
16-Dec-12,9.87,6.28,20
17-Dec-12,10.54,6.4,28
18-Dec-12,10.67,6.88,13
19-Dec-12,10.67,6.88,6
20-Dec-12,10.67,6.88,14
21-Dec-12,11.07,6.88,24
22-Dec-12,12.67,7.24,22
23-Dec-12,14.53,8.2,23
24-Dec-12,14.67,9.4,16
25-Dec-12,15.33,9.64,18
26-Dec-12,15.73,10.48,20
27-Dec-12,15.73,10.84,10
28-Dec-12,15.73,10.84,7
29-Dec-12,16.4,10.96,15
30-Dec-12,16.4,10.96,9
31-Dec-12,16.4,10.96,10
1-Jan-13,16.4,10.96,14
2-Jan-13,16.4,10.96,18
3-Jan-13,16.4,10.96,16
4-Jan-13,16.4,10.96,17
5-Jan-13,16.53,10.96,23
6-Jan-13,16.66,10.96,18
7-Jan-13,16.8,10.96,26
8-Jan-13,16.8,10.84,28
9-Jan-13,16.8,10.72,25
10-Jan-13,16.93,10.72,6
11-Jan-13,16.93,10.24,-1
12-Jan-13,16.93,10,-4
13-Jan-13,16.93,9.52,0
14-Jan-13,17.2,9.16,19
15-Jan-13,17.33,9.04,37
16-Jan-13,17.33,8.92,29
17-Jan-13,17.33,8.8,25
18-Jan-13,17.33,8.56,23
19-Jan-13,17.33,8.44,22
20-Jan-13,17.33,8.32,23
21-Jan-13,17.46,8.2,27
22-Jan-13,17.46,8.2,28
23-Jan-13,17.46,8.2,30
24-Jan-13,17.86,8.2,33
25-Jan-13,18,8.32,32
26-Jan-13,18,8.2,27
27-Jan-13,18,8.08,13
28-Jan-13,18,7.84,7
29-Jan-13,18.14,7.72,33
30-Jan-13,18.14,7.72,31
31-Jan-13,18.14,7.6,27
1-Feb-13,18.14,7.24,26
2-Feb-13,18.14,7.48,28
3-Feb-13,18.14,7.6,27
4-Feb-13,18.14,7.84,27
5-Feb-13,18.14,8.08,26
6-Feb-13,18.14,8.32,20
7-Feb-13,18.14,8.44,19
8-Feb-13,18.14,8.56,12
9-Feb-13,18.14,8.68,10
10-Feb-13,18.14,8.92,14
11-Feb-13,18.27,9.04,22
12-Feb-13,18.27,9.28,24
13-Feb-13,18.4,9.4,27
14-Feb-13,18.4,9.64,28
15-Feb-13,18.4,9.64,28
16-Feb-13,18.4,9.4,26
17-Feb-13,18.4,9.28,22
18-Feb-13,18.4,9.28,23
19-Feb-13,18.53,9.4,20
20-Feb-13,18.53,9.52,16
21-Feb-13,18.53,9.52,12
22-Feb-13,18.53,9.76,20
23-Feb-13,18.67,9.88,23
24-Feb-13,18.67,10,22
25-Feb-13,18.67,9.88,22
26-Feb-13,18.67,9.88,25
27-Feb-13,18.67,10,23
28-Feb-13,18.81,10.36,28
1-Mar-13,18.94,11.44,32
2-Mar-13,18.94,12.52,34
3-Mar-13,19.07,12.88,29
4-Mar-13,19.07,12.88,27
5-Mar-13,19.21,13.12,33
6-Mar-13,19.47,13.12,22
7-Mar-13,19.61,13.12,19
8-Mar-13,19.87,13.24,21
9-Mar-13,20.01,13.48,22
10-Mar-13,20.01,13.48,31
11-Mar-13,20.14,13.36,34
12-Mar-13,20.14,13.36,34
13-Mar-13,20.14,13.12,39
14-Mar-13,20.14,12.52,35
15-Mar-13,20.14,12.16,36
16-Mar-13,20.14,11.92,34
17-Mar-13,20.14,11.56,31
18-Mar-13,20.14,11.2,32
19-Mar-13,20.14,11.2,36
20-Mar-13,20.27,11.08,31
21-Mar-13,20.27,11.08,30
22-Mar-13,20.27,10.6,28
23-Mar-13,20.27,10.36,29
24-Mar-13,20.41,10.12,33
25-Mar-13,20.41,9.88,32
26-Mar-13,20.41,9.64,31
27-Mar-13,20.55,9.4,32
28-Mar-13,20.55,9.04,33
29-Mar-13,20.68,9.04,35
30-Mar-13,20.68,8.8,36
31-Mar-13,20.81,8.44,33
1-Apr-13,21.08,8.56,30
2-Apr-13,21.21,8.56,31
3-Apr-13,21.21,8.44,35
4-Apr-13,21.21,8.08,34
5-Apr-13,21.21,7.72,33
6-Apr-13,21.21,7.12,34
7-Apr-13,21.21,6.88,35
8-Apr-13,21.61,6.28,25
9-Apr-13,21.61,6.4,30
10-Apr-13,21.75,6.4,42
11-Apr-13,21.88,5.68,39
12-Apr-13,21.88,5.08,39
13-Apr-13,21.88,4.48,38
14-Apr-13,21.88,3.4,36
15-Apr-13,21.88,2.2,29
16-Apr-13,21.88,1.24,20
17-Apr-13,21.88,1.24,25
18-Apr-13,22.01,0.64,33
19-Apr-13,22.01,0,36
20-Apr-13,22.14,0,40
21-Apr-13,22.14,0,42
22-Apr-13,22.14,0,42
23-Apr-13,22.14,0,41
24-Apr-13,22.14,0,38
25-Apr-13,22.14,0,39
26-Apr-13,22.14,0,42
27-Apr-13,22.14,0,45
28-Apr-13,22.27,0,46
29-Apr-13,22.27,0,46
30-Apr-13,22.27,0,44
1-May-13,22.27,0,43
2-May-13,22.4,0,46
3-May-13,22.4,0,45
4-May-13,22.4,0,42
5-May-13,22.4,0,41
6-May-13,22.4,0,34
7-May-13,22.53,0,33
8-May-13,22.67,0,37
9-May-13,22.8,0,41
10-May-13,22.8,0,44
11-May-13,22.93,0,48
12-May-13,22.93,0,50
13-May-13,22.93,0,49
14-May-13,22.93,0,43
15-May-13,22.93,0,44
16-May-13,22.93,0,37
17-May-13,22.93,0,38
18-May-13,22.93,0,39
19-May-13,23.07,0,43
20-May-13,23.07,0,47
21-May-13,23.07,0,43
22-May-13,23.07,0,39
23-May-13,23.07,0,34
24-May-13,23.07,0,40
25-May-13,23.07,0,40
26-May-13,23.07,0,39
27-May-13,23.07,0,39
28-May-13,23.21,0,43
29-May-13,23.34,0,44
30-May-13,23.34,0,46
31-May-13,23.47,0,51
1-Jun-13,23.61,0,54
2-Jun-13,23.61,0,52
3-Jun-13,23.74,0,52
4-Jun-13,23.74,0,49
5-Jun-13,23.74,0,53
6-Jun-13,23.87,0,55
7-Jun-13,23.87,0,59
8-Jun-13,24.01,0,60
9-Jun-13,24.01,0,59
10-Jun-13,24.01,0,48
11-Jun-13,24.01,0,51
12-Jun-13,24.01,0,49
13-Jun-13,24.01,0,47
14-Jun-13,24.01,0,48
15-Jun-13,24.01,0,47
16-Jun-13,24.01,0,48
17-Jun-13,24.01,0,49
18-Jun-13,24.01,0,45
19-Jun-13,24.01,0,41
20-Jun-13,24.01,0,43
21-Jun-13,24.14,0,45
22-Jun-13,24.14,0,49
23-Jun-13,24.14,0,46
24-Jun-13,24.14,0,43
25-Jun-13,24.27,0,48
26-Jun-13,24.41,0,52
27-Jun-13,24.54,0,59
28-Jun-13,24.54,0,63
29-Jun-13,24.54,0,63
30-Jun-13,24.54,0,63
1-Jul-13,24.54,0,62
2-Jul-13,24.67,0,60
3-Jul-13,24.67,0,58
4-Jul-13,24.81,0,62
5-Jul-13,24.81,0,59
6-Jul-13,24.81,0,57
7-Jul-13,24.81,0,56
8-Jul-13,24.81,0,55
9-Jul-13,24.81,0,55
10-Jul-13,24.81,0,54
11-Jul-13,24.81,0,55
12-Jul-13,24.95,0,52
13-Jul-13,24.95,0,53
14-Jul-13,24.95,0,55
15-Jul-13,24.95,0,55
16-Jul-13,24.95,0,53
17-Jul-13,24.95,0,54
18-Jul-13,24.95,0,58
19-Jul-13,24.95,0,61
20-Jul-13,25.08,0,64
21-Jul-13,25.08,0,63
22-Jul-13,25.08,0,57
23-Jul-13,25.08,0,54
24-Jul-13,25.22,0,57
25-Jul-13,25.22,0,54
26-Jul-13,25.35,0,56
27-Jul-13,25.35,0,56
28-Jul-13,25.35,0,54
29-Jul-13,25.35,0,52
30-Jul-13,25.35,0,53
31-Jul-13,25.35,0,56
1-Aug-13,25.35,0,49
2-Aug-13,25.35,0,49
3-Aug-13,25.35,0,51
4-Aug-13,25.48,0,53
5-Aug-13,25.48,0,54
6-Aug-13,25.48,0,54
7-Aug-13,25.48,0,49
8-Aug-13,25.48,0,48
9-Aug-13,25.48,0,47
10-Aug-13,25.48,0,47
11-Aug-13,25.61,0,50
12-Aug-13,25.61,0,51
13-Aug-13,25.61,0,52
14-Aug-13,25.74,0,54
15-Aug-13,25.74,0,54
16-Aug-13,25.74,0,55
17-Aug-13,25.74,0,55
18-Aug-13,25.74,0,58
19-Aug-13,26.14,0,57
20-Aug-13,26.41,0,54
21-Aug-13,26.41,0,53
22-Aug-13,26.55,0,55
23-Aug-13,26.55,0,50
24-Aug-13,26.55,0,48
